,Actual,Predicted,difference
0,0.0,101.40468,101.40467834472656
1,75.99999999999999,94.264694,18.2646942138672
2,67.99999999999999,96.58972,28.589721679687514
3,75.99999999999999,94.02519,18.0251922607422
4,75.99999999999999,89.35284,13.352836608886733
5,75.99999999999999,94.48091,18.480911254882827
6,58.0,111.79561,53.79560852050781
7,67.99999999999999,97.32188,29.32187652587892
8,75.99999999999999,114.79108,38.791076660156264
9,75.99999999999999,114.79108,38.791076660156264
10,86.00000000000001,116.39148,30.391479492187486
11,43.00000000000001,116.39148,73.3914794921875
12,86.00000000000001,116.39148,30.391479492187486
13,63.000000000000014,110.83948,47.839477539062486
14,86.00000000000001,109.503494,23.5034942626953
15,63.000000000000014,108.4129,45.412902832031236
16,63.000000000000014,103.25734,40.25733947753905
17,86.00000000000001,116.39148,30.391479492187486
18,86.00000000000001,116.39148,30.391479492187486
19,63.000000000000014,103.25734,40.25733947753905
20,86.00000000000001,109.503494,23.5034942626953
21,63.000000000000014,72.25884,9.258842468261705
22,86.00000000000001,116.39148,30.391479492187486
23,86.00000000000001,116.39148,30.391479492187486
24,75.99999999999999,93.76944,17.76943969726564
25,59.99999999999999,142.04195,82.04194641113281
26,67.99999999999999,85.9984,17.99839782714845
27,67.99999999999999,92.95907,24.959068298339858
28,75.99999999999999,91.694496,15.69449615478517
29,59.99999999999999,71.99442,11.994422912597663
30,55.00000000000001,123.204765,68.20476531982422
31,52.0,95.27778,43.27777862548828
32,48.99999999999999,97.507904,48.50790405273438
33,75.99999999999999,95.53774,19.537742614746108
34,67.99999999999999,89.86927,21.869270324707045
35,67.99999999999999,93.31984,25.319839477539077
36,92.99999999999999,115.800476,22.800476074218764
37,75.99999999999999,100.289474,24.2894744873047
38,75.99999999999999,104.95479,28.954788208007827
39,75.99999999999999,110.69,34.690002441406264
40,75.99999999999999,98.68812,22.688117980957045
41,67.99999999999999,101.76276,33.762756347656264
42,67.99999999999999,94.451324,26.45132446289064
43,81.0,109.38167,28.381668090820312
44,75.99999999999999,88.207184,12.20718383789064
45,75.99999999999999,103.774635,27.77463531494142
46,75.99999999999999,100.604935,24.604934692382827
47,36.99999999999999,32.037716,4.9622840881347585
48,75.99999999999999,101.895386,25.895385742187514
49,89.99999999999999,109.38167,19.381668090820327
50,44.99999999999999,124.10051,79.10050964355469
51,44.99999999999999,124.10051,79.10050964355469
52,75.99999999999999,104.06954,28.069541931152358
53,62.0,113.56677,51.5667724609375
54,48.0,135.86998,87.86997985839844
55,48.0,135.86998,87.86997985839844
56,48.0,95.411514,47.41151428222656
57,62.0,83.35216,21.352157592773438
58,75.99999999999999,91.22043,15.22042846679689
59,66.99999999999999,85.60758,18.60758209228517
60,75.99999999999999,94.41314,18.413139343261733
61,75.99999999999999,106.433266,30.43326568603517
62,75.99999999999999,103.30689,27.306892395019545
63,67.99999999999999,108.70831,40.708312988281264
64,67.99999999999999,140.25578,72.2557830810547
65,99.99999999999999,114.3547,14.354698181152358
66,75.99999999999999,95.76976,19.76976013183595
67,58.0,102.94719,44.94718933105469
68,63.000000000000014,65.32415,2.3241500854492045
69,67.99999999999999,99.322464,31.322463989257827
70,75.99999999999999,87.68625,11.68624877929689
71,67.99999999999999,91.13592,23.135917663574233
72,105.99999999999999,105.57148,0.42852020263670454
73,58.0,105.31267,47.31266784667969
74,58.0,105.31267,47.31266784667969
75,51.00000000000001,128.76338,77.76338195800781
76,74.99999999999999,96.66571,21.665710449218764
77,51.00000000000001,128.76338,77.76338195800781
78,104.0,105.308174,1.3081741333007812
79,75.99999999999999,93.94741,17.947410583496108
80,94.00000000000001,114.297966,20.297966003417955
81,94.00000000000001,114.297966,20.297966003417955
82,75.99999999999999,101.43976,25.439758300781264
83,75.99999999999999,94.67283,18.67282867431642
84,94.00000000000001,114.297966,20.297966003417955
85,94.00000000000001,101.9099,7.909896850585923
86,138.0,134.2683,3.7317047119140625
87,55.00000000000001,102.474945,47.47494506835937
88,94.00000000000001,114.297966,20.297966003417955
89,94.00000000000001,114.297966,20.297966003417955
90,72.0,116.00221,44.00221252441406
91,94.00000000000001,101.9099,7.909896850585923
92,94.00000000000001,101.9099,7.909896850585923
93,94.00000000000001,114.297966,20.297966003417955
94,94.00000000000001,101.9099,7.909896850585923
95,72.0,116.00221,44.00221252441406
96,94.00000000000001,114.297966,20.297966003417955
97,94.00000000000001,101.9099,7.909896850585923
98,94.00000000000001,101.9099,7.909896850585923
99,94.00000000000001,114.297966,20.297966003417955
100,94.00000000000001,101.9099,7.909896850585923
101,55.00000000000001,102.474945,47.47494506835937
102,72.0,116.00221,44.00221252441406
103,58.0,101.97489,43.974891662597656
104,94.00000000000001,114.297966,20.297966003417955
105,94.00000000000001,114.297966,20.297966003417955
106,94.00000000000001,114.297966,20.297966003417955
107,94.00000000000001,114.297966,20.297966003417955
108,94.00000000000001,101.9099,7.909896850585923
109,75.99999999999999,94.67283,18.67282867431642
110,94.00000000000001,114.297966,20.297966003417955
111,94.00000000000001,101.9099,7.909896850585923
112,138.0,134.2683,3.7317047119140625
113,94.00000000000001,114.297966,20.297966003417955
114,94.00000000000001,101.9099,7.909896850585923
115,94.00000000000001,101.9099,7.909896850585923
116,75.99999999999999,101.658356,25.65835571289064
117,75.99999999999999,112.20554,36.20554351806642
118,63.000000000000014,84.01969,21.019691467285142
119,75.99999999999999,112.42161,36.42160797119142
120,75.99999999999999,95.658966,19.65896606445314
121,90.99999999999999,112.42161,21.42160797119142
122,75.99999999999999,112.42161,36.42160797119142
123,90.99999999999999,124.65633,33.65632629394533
124,75.99999999999999,95.658966,19.65896606445314
125,90.99999999999999,112.42161,21.42160797119142
126,75.99999999999999,91.636505,15.63650512695314
127,66.99999999999999,108.17764,41.17764282226564
128,75.99999999999999,108.37453,32.37452697753908
129,75.99999999999999,102.6599,26.65989685058595
130,75.99999999999999,99.21855,23.2185516357422
131,75.99999999999999,100.34489,24.34488677978517
132,75.99999999999999,101.65417,25.654167175292983
133,55.00000000000001,109.820694,54.820693969726555
134,0.0,108.18747,108.18746948242188
135,84.99999999999999,106.203476,21.20347595214845
136,89.0,144.12582,55.125823974609375
137,89.0,126.7162,37.71620178222656
138,75.99999999999999,104.79845,28.79844665527345
139,0.0,220.13956,220.13955688476562
140,67.99999999999999,112.31148,44.31147766113283
141,67.99999999999999,104.9218,36.9217987060547
142,75.99999999999999,97.88663,21.88662719726564
143,75.99999999999999,97.37673,21.376731872558608
